eid,views,citations
2-s2.0-85042284993,0,4
2-s2.0-85042327690,0,3
2-s2.0-85031825008,0,12
2-s2.0-84969673779,0,8
2-s2.0-85042766054,0,5
2-s2.0-85032336534,0,1
2-s2.0-84930148824,0,13
2-s2.0-84928908837,0,28
2-s2.0-85017044432,0,12
2-s2.0-85053504938,0,0
2-s2.0-85053390668,0,2
2-s2.0-85051441335,0,0
2-s2.0-85051201214,0,2
2-s2.0-85055861942,0,0
2-s2.0-85048086759,0,3
2-s2.0-85041894455,0,1
2-s2.0-85041102081,0,0
2-s2.0-85028760156,0,1
2-s2.0-85033502824,0,6
2-s2.0-85026540041,0,1
2-s2.0-85019664049,0,2
2-s2.0-85010952185,0,1
2-s2.0-85009250336,0,4
2-s2.0-85011796784,0,12
2-s2.0-84958775527,0,17
2-s2.0-85012996391,0,6
2-s2.0-84978763610,0,5
2-s2.0-84957563525,0,4
2-s2.0-84958039733,0,18
2-s2.0-84929949223,0,25
2-s2.0-84939881677,0,5
2-s2.0-84912568200,0,31
2-s2.0-84906089238,0,8
2-s2.0-84939882146,0,7
2-s2.0-84893904232,0,20
2-s2.0-84893901422,0,10
2-s2.0-84893920018,0,25
2-s2.0-85056398526,0,0
2-s2.0-85043698982,0,10
2-s2.0-85054419694,0,3
2-s2.0-85052954623,0,3
2-s2.0-85052387171,0,1
2-s2.0-85050090519,0,1
2-s2.0-85045958060,0,5
2-s2.0-85048976342,0,3
2-s2.0-85047780987,0,5
2-s2.0-85044847783,0,4
2-s2.0-85043690472,0,3
2-s2.0-85046684718,0,0
2-s2.0-85036589784,0,4
2-s2.0-85046677253,0,18
2-s2.0-85044321836,0,2
2-s2.0-85043283977,0,9
2-s2.0-85040793286,0,7
2-s2.0-85044044237,0,4
2-s2.0-85040714987,0,21
2-s2.0-85041823550,0,2
2-s2.0-85035203383,0,22
2-s2.0-85034756681,0,17
2-s2.0-85021780391,0,3
2-s2.0-85019009576,0,16
2-s2.0-85013641495,0,6
2-s2.0-85013468942,0,15
2-s2.0-85007610168,0,8
2-s2.0-85001022069,0,26
2-s2.0-84997335682,0,4
2-s2.0-85013391474,0,18
2-s2.0-85013382533,0,11
2-s2.0-84963986283,0,19
2-s2.0-84958292078,0,16
2-s2.0-84958824997,0,8
2-s2.0-84960921349,0,51
2-s2.0-84959387060,0,28
2-s2.0-84959272036,0,4
2-s2.0-85002554989,0,52
2-s2.0-84995877271,0,0
2-s2.0-84953261937,0,19
2-s2.0-84992359771,0,13
2-s2.0-84992416362,0,20
2-s2.0-84940832943,0,25
2-s2.0-84945231441,0,18
2-s2.0-84940092709,0,15
2-s2.0-84941287018,0,20
2-s2.0-84930531865,0,37
2-s2.0-84928336883,0,16
2-s2.0-84922813086,0,26
2-s2.0-84922824121,0,19
2-s2.0-84922996977,0,10
2-s2.0-84957426632,0,40
2-s2.0-84955610814,0,11
2-s2.0-84955638777,0,12
2-s2.0-84945334619,0,18
2-s2.0-84941180503,0,55
2-s2.0-84941189089,0,56
2-s2.0-84941178428,0,41
2-s2.0-84947026252,0,34
2-s2.0-84936985486,0,12
2-s2.0-84930583782,0,31
2-s2.0-84928558574,0,26
2-s2.0-84923879783,0,129
2-s2.0-84921878190,0,94
2-s2.0-84920886004,0,26
2-s2.0-84920876268,0,12
2-s2.0-84906784218,0,73
2-s2.0-84906780976,0,2
2-s2.0-84904470269,0,16
2-s2.0-84904510395,0,64
2-s2.0-84900514758,0,35
2-s2.0-84898869265,0,91
2-s2.0-84898856814,0,42
2-s2.0-84893730197,0,50
2-s2.0-84893781127,0,62
2-s2.0-84893781724,0,9
2-s2.0-84893808722,0,25
2-s2.0-84893817767,0,40
2-s2.0-84891830615,0,18
2-s2.0-84889668086,0,63
2-s2.0-85032817498,0,4
2-s2.0-85018731619,0,4
2-s2.0-85012864207,0,1
2-s2.0-85006434695,0,21
2-s2.0-84983028224,0,18
2-s2.0-84983027836,0,11
2-s2.0-84964811143,0,9
2-s2.0-84959038487,0,11
2-s2.0-84947919291,0,6
2-s2.0-85023185824,1581,7
2-s2.0-85052796657,7287,1
2-s2.0-85035015563,1829,3
2-s2.0-85029436843,1063,3
2-s2.0-85047274462,1474,2
2-s2.0-85040550627,792,3
2-s2.0-85028772335,1336,0
2-s2.0-85030556164,5694,22
2-s2.0-85044280835,34328,25
2-s2.0-85021842459,9540,23
2-s2.0-85015648582,836,6
2-s2.0-85033463660,2270,6
2-s2.0-84955607773,3316,10
2-s2.0-85008668697,778,1
2-s2.0-84999472730,2601,10
2-s2.0-84994099233,1944,5
2-s2.0-84941670236,3799,17
2-s2.0-84968904042,10311,35
2-s2.0-84955307464,2320,18
2-s2.0-84923009744,2172,5
2-s2.0-84930025020,31929,255
2-s2.0-84961588303,1398,5
2-s2.0-84941810877,1624,14
2-s2.0-84930819677,1968,5
2-s2.0-84926061117,3702,22
2-s2.0-84919632105,1353,0
2-s2.0-84902346560,6741,42
2-s2.0-84901673561,2766,40
2-s2.0-85058528933,0,0
2-s2.0-85045507889,0,2
2-s2.0-85040931923,0,5
2-s2.0-85040918712,0,8
2-s2.0-85032724057,0,2
2-s2.0-85019132714,0,7
2-s2.0-84993461582,0,0
2-s2.0-84930449768,0,10
2-s2.0-84907094276,0,11
2-s2.0-84899936883,0,15
2-s2.0-85064484378,0,0
2-s2.0-85064501925,0,0
2-s2.0-85063534254,0,2
2-s2.0-85064442019,0,0
2-s2.0-85029606374,0,2
2-s2.0-84986328203,0,6
2-s2.0-84975263078,0,0
2-s2.0-84975298313,0,2
2-s2.0-84975275562,0,5
2-s2.0-84975246083,0,1
2-s2.0-84945979451,0,3
2-s2.0-84945970221,0,28
2-s2.0-84939808369,0,3
2-s2.0-84939825342,0,13
2-s2.0-84939781687,0,3
2-s2.0-84911415457,0,0
2-s2.0-85052068696,0,0
2-s2.0-85048134565,0,0
2-s2.0-85048095075,0,1
2-s2.0-85048102898,0,0
2-s2.0-85048088555,0,4
2-s2.0-85040820662,0,0
2-s2.0-85040826983,0,0
2-s2.0-85040819725,0,1
2-s2.0-85040828007,0,3
2-s2.0-85040821667,0,1
2-s2.0-85034648757,0,0
2-s2.0-85034633700,0,0
2-s2.0-85029854693,0,21
2-s2.0-85029842553,0,18
2-s2.0-85025474234,0,0
2-s2.0-85025470994,0,3
2-s2.0-85025462763,0,2
2-s2.0-85025430744,0,0
2-s2.0-85019201338,0,0
2-s2.0-85010702232,0,2
2-s2.0-85010700123,0,5
2-s2.0-85006081774,0,0
2-s2.0-85006021774,0,1
2-s2.0-84988556643,0,2
2-s2.0-84988556985,0,0
2-s2.0-84988584647,0,0
2-s2.0-84988663626,0,0
2-s2.0-84988625166,0,0
2-s2.0-84979084868,0,2
2-s2.0-84978945562,0,7
2-s2.0-84969771480,0,5
2-s2.0-84969776751,0,0
2-s2.0-84961246165,0,0
2-s2.0-84942243968,0,1
2-s2.0-84942259007,0,3
2-s2.0-84942092367,0,0
2-s2.0-84979934220,0,4
2-s2.0-84979897058,0,0
2-s2.0-84979901999,0,7
2-s2.0-85054619005,0,0
2-s2.0-85045063747,0,0
2-s2.0-85029441230,0,1
2-s2.0-85045638414,0,0
2-s2.0-85021846280,0,4
2-s2.0-85020316959,0,7
2-s2.0-85020306205,0,1
2-s2.0-85017450482,0,5
2-s2.0-85016244514,0,1
2-s2.0-85014539802,0,7
2-s2.0-85014552763,0,13
2-s2.0-85034798303,0,0
2-s2.0-85020719261,0,4
2-s2.0-85009476367,0,5
2-s2.0-85007531114,0,1
2-s2.0-85007470699,0,8
2-s2.0-85006867330,0,24
2-s2.0-85007306691,0,2
2-s2.0-84997606217,0,9
2-s2.0-85001967786,0,4
2-s2.0-84992202458,0,3
2-s2.0-84991508821,0,1
2-s2.0-84997605014,0,4
2-s2.0-84991030648,0,11
2-s2.0-84989241794,0,4
2-s2.0-84987670092,0,1
2-s2.0-84986230273,0,1
2-s2.0-84983288544,0,2
2-s2.0-84986237308,0,3
2-s2.0-84982241919,0,4
2-s2.0-84981225777,0,11
2-s2.0-84974815474,0,10
2-s2.0-84966713346,0,5
2-s2.0-84965018396,0,1
2-s2.0-84964687255,0,15
2-s2.0-84964692088,0,4
2-s2.0-84961390635,0,7
2-s2.0-84946423652,0,2
2-s2.0-84958155865,0,6
2-s2.0-84956675526,0,4
2-s2.0-84948085187,0,1
2-s2.0-84943198181,0,8
2-s2.0-84940962572,0,0
2-s2.0-84937523698,0,12
2-s2.0-84923089123,0,1
2-s2.0-84921289731,0,7
2-s2.0-84921373622,0,5
2-s2.0-84916224899,0,6
2-s2.0-84906251281,0,3
2-s2.0-84904043775,0,31
2-s2.0-84903266502,0,17
2-s2.0-84899937925,0,6
2-s2.0-84893910853,0,22
2-s2.0-84893898331,0,3
2-s2.0-84890787224,0,8
2-s2.0-84913528618,0,1
2-s2.0-84913588697,0,0
2-s2.0-84913528184,0,2
2-s2.0-84913528619,0,1
2-s2.0-84913598545,0,0
2-s2.0-84927598624,0,3
2-s2.0-84927582869,0,0
2-s2.0-84927636624,0,0
2-s2.0-84927593944,0,0
2-s2.0-84927616692,0,0
2-s2.0-84901685318,0,0
2-s2.0-84901684528,0,0
2-s2.0-84901650662,0,0
2-s2.0-84894543075,0,0
2-s2.0-84894532581,0,1
2-s2.0-84894549856,0,0
2-s2.0-85055340319,0,0
2-s2.0-85055447481,0,0
2-s2.0-85055504840,0,3
2-s2.0-85047368371,0,0
2-s2.0-85034419583,0,1
2-s2.0-85034427190,0,1
2-s2.0-85028657952,0,0
2-s2.0-85010408060,0,8
2-s2.0-85010304640,0,0
2-s2.0-85010285087,0,4
2-s2.0-84978976392,0,0
2-s2.0-84979031713,0,0
2-s2.0-84979032047,0,2
2-s2.0-84947745089,0,10
2-s2.0-84947793497,0,3
2-s2.0-84941120845,0,0
2-s2.0-84941101890,0,1
2-s2.0-84941104131,0,2
2-s2.0-84937405123,0,2
2-s2.0-84929833209,0,1
2-s2.0-84928243093,0,1
2-s2.0-84928253916,0,0
2-s2.0-84928230060,0,3
2-s2.0-84927517983,0,5
2-s2.0-84927516143,0,1
2-s2.0-84917738486,0,2
2-s2.0-84917740136,0,2
2-s2.0-84916881112,0,3
2-s2.0-84916941181,0,2
2-s2.0-84916934095,0,4
2-s2.0-84916885490,0,1
2-s2.0-84902438295,0,2
2-s2.0-84902521975,0,5
2-s2.0-84893434644,0,3
2-s2.0-85043350483,0,0
2-s2.0-84994092403,0,1
2-s2.0-84982311188,0,5
2-s2.0-85015608218,0,8
2-s2.0-85014608693,0,2
2-s2.0-84988731013,0,8
2-s2.0-84990996920,0,3
2-s2.0-84989227446,0,3
2-s2.0-84988736473,0,4
2-s2.0-84949895776,0,4
2-s2.0-84945471315,0,3
2-s2.0-84928699576,0,1
2-s2.0-84906876716,0,12
2-s2.0-85055167438,0,0
2-s2.0-85055210604,0,0
2-s2.0-85049573402,0,3
2-s2.0-85046470259,0,0
2-s2.0-85045664920,0,2
2-s2.0-85035087255,0,2
2-s2.0-85045693202,0,2
2-s2.0-85045618008,0,2
2-s2.0-85045682440,0,2
2-s2.0-85045688279,0,11
2-s2.0-84989343726,0,3
2-s2.0-85008201839,0,36
2-s2.0-85037054315,0,4
2-s2.0-85029763084,0,7
2-s2.0-85044232753,0,5
2-s2.0-84924752984,0,10
2-s2.0-84937556061,0,5
2-s2.0-85047217757,0,1
2-s2.0-85057152660,0,1
2-s2.0-85056617727,0,0
2-s2.0-85055872437,0,0
2-s2.0-85056906066,0,0
2-s2.0-85053072149,0,0
2-s2.0-85041953926,0,3
2-s2.0-85041949527,0,2
2-s2.0-85036523547,0,0
2-s2.0-85026482390,0,0
2-s2.0-85026458973,0,0
2-s2.0-85020538212,0,0
2-s2.0-85014627506,0,0
2-s2.0-84988704561,0,1
2-s2.0-84977079209,0,4
2-s2.0-84977178286,0,0
2-s2.0-84954342077,0,4
2-s2.0-84942085809,0,0
2-s2.0-84994632114,0,1
2-s2.0-84929875007,0,3
2-s2.0-84925264968,0,2
2-s2.0-84925248398,0,2
2-s2.0-84920923661,0,4
2-s2.0-84920887437,0,0
2-s2.0-84927520549,0,7
2-s2.0-84927520562,0,0
2-s2.0-85057239626,0,1
2-s2.0-85057229322,0,4
2-s2.0-85053885565,0,1
2-s2.0-85053907789,0,0
2-s2.0-85053908752,0,2
2-s2.0-85053934837,0,0
2-s2.0-85053865050,0,1
2-s2.0-85053871828,0,2
2-s2.0-85053909131,0,0
2-s2.0-85052112255,0,0
2-s2.0-85051114216,0,1
2-s2.0-85051139413,0,0
2-s2.0-85051214802,0,0
2-s2.0-85051118290,0,2
2-s2.0-85051109233,0,1
2-s2.0-85051121679,0,0
2-s2.0-85051127625,0,2
2-s2.0-85051115344,0,0
2-s2.0-85046827661,0,1
2-s2.0-85046730296,0,4
2-s2.0-85046823577,0,1
2-s2.0-85046802800,0,0
2-s2.0-85046671251,0,0
2-s2.0-85046670387,0,0
2-s2.0-85046723015,0,0
2-s2.0-85045307288,0,10
2-s2.0-85045343572,0,4
2-s2.0-85045304026,0,1
2-s2.0-85045347233,0,1
2-s2.0-85045333630,0,1
2-s2.0-85041611692,0,0
2-s2.0-85041634664,0,9
2-s2.0-85041615894,0,1
2-s2.0-85041555970,0,0
2-s2.0-85038418374,0,0
2-s2.0-85038427864,0,0
2-s2.0-85038426075,0,0
2-s2.0-85038439965,0,2
2-s2.0-85038438489,0,0
2-s2.0-85030659646,0,1
2-s2.0-85030712473,0,4
2-s2.0-85030683602,0,1
2-s2.0-85024090579,0,3
2-s2.0-85024391911,0,2
2-s2.0-85024110391,0,1
2-s2.0-85024362346,0,4
2-s2.0-85024473815,0,0
2-s2.0-85024478884,0,1
2-s2.0-85024397613,0,1
2-s2.0-85024397079,0,0
2-s2.0-85019429004,0,2
2-s2.0-85019436732,0,6
2-s2.0-85019488904,0,6
2-s2.0-85019431018,0,14
2-s2.0-85019457801,0,0
2-s2.0-85019486002,0,2
2-s2.0-85019422907,0,1
2-s2.0-85015884363,0,5
2-s2.0-85015877766,0,10
2-s2.0-85015928898,0,3
2-s2.0-85015891823,0,0
2-s2.0-85015889941,0,25
2-s2.0-85015815662,0,0
2-s2.0-85015845692,0,3
2-s2.0-85015854205,0,5
2-s2.0-85015826325,0,6
2-s2.0-85015933448,0,3
2-s2.0-85010202016,0,1
2-s2.0-85010189084,0,6
2-s2.0-85010214416,0,1
2-s2.0-85010223986,0,5
2-s2.0-85009961765,0,4
2-s2.0-85010021725,0,0
2-s2.0-85010000847,0,0
2-s2.0-84994813272,0,2
2-s2.0-84994834939,0,0
2-s2.0-84994817297,0,0
2-s2.0-84994761788,0,1
2-s2.0-84994748549,0,2
2-s2.0-84995403806,0,5
2-s2.0-84994709513,0,0
2-s2.0-84994891824,0,0
2-s2.0-85074888950,0,0
2-s2.0-84988409820,0,2
2-s2.0-84988366005,0,11
2-s2.0-84988423422,0,8
2-s2.0-84988358740,0,0
2-s2.0-84988311509,0,0
2-s2.0-84988428988,0,2
2-s2.0-84978148152,0,7
2-s2.0-84978087216,0,12
2-s2.0-84978138086,0,1
2-s2.0-84978036874,0,1
2-s2.0-84978086891,0,1
2-s2.0-84978062453,0,0
2-s2.0-84978040278,0,4
2-s2.0-84971260295,0,4
2-s2.0-84971280313,0,7
2-s2.0-84971321378,0,3
2-s2.0-84971275459,0,2
2-s2.0-84971246263,0,2
2-s2.0-84971349310,0,0
2-s2.0-84971207186,0,1
2-s2.0-84971283617,0,2
2-s2.0-84971219419,0,1
2-s2.0-84971238390,0,2
2-s2.0-84971353885,0,1
2-s2.0-85009997089,0,6
2-s2.0-84959335736,0,0
2-s2.0-84959322610,0,6
2-s2.0-84959335862,0,3
2-s2.0-84959362973,0,0
2-s2.0-84959370531,0,0
2-s2.0-84959337421,0,1
2-s2.0-84955594396,0,21
2-s2.0-84955585846,0,3
2-s2.0-84955602594,0,0
2-s2.0-84955599998,0,3
2-s2.0-84955591309,0,9
2-s2.0-84955607951,0,2
2-s2.0-84955617978,0,17
2-s2.0-84955603225,0,4
2-s2.0-84955581967,0,0
2-s2.0-84948405470,0,6
2-s2.0-84948397231,0,7
2-s2.0-84948416131,0,0
2-s2.0-84942523962,0,11
2-s2.0-84942523463,0,7
2-s2.0-84942520953,0,2
2-s2.0-84942517474,0,2
2-s2.0-84942520427,0,9
2-s2.0-84937701940,0,2
2-s2.0-84937685309,0,1
2-s2.0-84937686978,0,1
2-s2.0-84929080927,0,12
2-s2.0-84929088907,0,9
2-s2.0-84929088830,0,11
2-s2.0-84924952685,0,2
2-s2.0-84924937697,0,0
2-s2.0-84924937214,0,7
2-s2.0-84924937594,0,5
2-s2.0-84924953130,0,3
2-s2.0-84922263389,0,7
2-s2.0-84922225059,0,6
2-s2.0-84922231715,0,4
2-s2.0-84918785610,0,6
2-s2.0-84918790704,0,2
2-s2.0-84918822497,0,0
2-s2.0-84918810995,0,2
2-s2.0-84918771020,0,1
2-s2.0-84907210647,0,6
2-s2.0-84907187036,0,3
2-s2.0-84907194643,0,28
2-s2.0-84907211768,0,14
2-s2.0-84907193647,0,14
2-s2.0-84907197718,0,0
2-s2.0-84907215583,0,0
2-s2.0-84904900420,0,4
2-s2.0-84904916025,0,1
2-s2.0-84904905630,0,3
2-s2.0-84904887384,0,2
2-s2.0-84904873456,0,1
2-s2.0-84903750829,0,13
2-s2.0-84903728385,0,7
2-s2.0-84903720566,0,3
2-s2.0-84903740826,0,1
2-s2.0-84903690882,0,5
2-s2.0-84903715966,0,22
2-s2.0-84903745003,0,0
2-s2.0-84898963033,0,0
2-s2.0-84898966728,0,1
2-s2.0-84898944001,0,5
2-s2.0-84898970745,0,21
2-s2.0-84898951404,0,0
2-s2.0-84898968300,0,4
2-s2.0-84899033297,0,1
2-s2.0-84899005276,0,2
2-s2.0-84895168921,0,6
2-s2.0-84895130759,0,2
2-s2.0-85060052225,0,1
2-s2.0-85060019885,0,1
2-s2.0-85050094674,0,4
2-s2.0-85040358374,0,9
2-s2.0-85031798925,0,5
2-s2.0-85031794611,0,5
2-s2.0-85021699049,0,5
2-s2.0-85018527873,0,19
2-s2.0-85012928254,0,10
2-s2.0-84995475807,0,14
2-s2.0-84995483130,0,3
2-s2.0-84978863274,0,0
2-s2.0-84978886320,0,16
2-s2.0-84978851277,0,23
2-s2.0-84962857979,0,11
2-s2.0-84962915600,0,24
2-s2.0-84962910498,0,10
2-s2.0-84962878735,0,4
2-s2.0-84958775161,0,5
2-s2.0-84958743741,0,19
2-s2.0-84958761196,0,2
2-s2.0-84938603070,0,10
2-s2.0-84938564802,0,5
2-s2.0-84926669299,0,14
2-s2.0-84926678948,0,72
2-s2.0-84919961714,0,4
2-s2.0-84919971173,0,61
2-s2.0-84907442896,0,4
2-s2.0-84907914446,0,43
2-s2.0-84907438688,0,17
2-s2.0-84903274380,0,0
2-s2.0-84903303457,0,1
2-s2.0-84898608171,0,3
2-s2.0-84898639108,0,23
2-s2.0-85054569913,0,1
2-s2.0-85048559186,0,2
2-s2.0-85048367130,0,2
2-s2.0-85048046047,0,5
2-s2.0-85047358472,0,1
2-s2.0-85047325231,0,1
2-s2.0-85047366646,0,3
2-s2.0-85042352864,0,3
2-s2.0-85042388362,0,4
2-s2.0-85041716351,0,1
2-s2.0-85021364489,0,24
2-s2.0-85018729554,0,11
2-s2.0-85014798188,0,31
2-s2.0-84988458202,0,3
2-s2.0-84986916235,0,10
2-s2.0-84982162321,0,6
2-s2.0-84957837911,0,11
2-s2.0-84946034128,0,11
2-s2.0-84946050535,0,26
2-s2.0-84946062571,0,19
2-s2.0-84939446662,0,38
2-s2.0-84999309648,0,3
2-s2.0-84956571736,0,18
2-s2.0-84921886730,0,5
2-s2.0-84921894617,0,5
2-s2.0-84912533135,0,9
2-s2.0-84938072792,0,28
2-s2.0-84938077754,0,13
2-s2.0-84902495980,0,25
2-s2.0-84897093363,0,22
2-s2.0-84898455660,0,7
2-s2.0-85047496877,964,1
2-s2.0-85047418143,2685,2
2-s2.0-85047275311,1197,0
2-s2.0-85045709493,1704,6
2-s2.0-85042874238,2465,9
2-s2.0-85048287730,3342,6
2-s2.0-85043980671,2318,0
2-s2.0-84914166646,5234,13
2-s2.0-85027548016,2688,8
2-s2.0-85018910345,4234,10
2-s2.0-85028277801,2066,2
2-s2.0-84989211548,2204,3
2-s2.0-84992161859,2762,9
2-s2.0-84964320720,3289,19
2-s2.0-84962266209,2801,12
2-s2.0-84962493141,8582,15
2-s2.0-84959236780,3492,5
2-s2.0-84959249037,3996,5
2-s2.0-84959143794,1788,3
2-s2.0-84937570759,5091,25
2-s2.0-84920754521,6824,5
2-s2.0-84909990660,6529,35
2-s2.0-84909989575,4123,14
2-s2.0-84910003135,5459,11
2-s2.0-84904070170,4056,13
2-s2.0-84900467975,12499,45
2-s2.0-84896495482,6826,41
2-s2.0-85048937586,0,1
2-s2.0-85032827096,0,0
2-s2.0-85044620582,0,9
2-s2.0-84954094986,0,4
2-s2.0-84954150121,0,0
2-s2.0-84946101734,0,5
2-s2.0-84928394746,0,0
2-s2.0-84902164594,0,2
2-s2.0-85059633520,0,0
2-s2.0-85048721910,0,0
2-s2.0-85048729957,0,0
2-s2.0-85033384191,0,0
2-s2.0-85033403444,0,1
2-s2.0-85033410685,0,0
2-s2.0-85026817109,0,0
2-s2.0-85026820005,0,0
2-s2.0-85026817627,0,0
2-s2.0-85026839356,0,0
2-s2.0-85026827333,0,0
2-s2.0-85007560248,0,0
2-s2.0-85007566236,0,3
2-s2.0-85007568980,0,0
2-s2.0-85007565788,0,1
2-s2.0-85007531064,0,1
2-s2.0-84979680816,0,1
2-s2.0-84979707922,0,0
2-s2.0-84979695553,0,0
2-s2.0-84949997676,0,4
2-s2.0-84933518602,0,0
2-s2.0-84933567323,0,0
2-s2.0-84933556316,0,3
2-s2.0-84933532618,0,0
2-s2.0-84933520642,0,1
2-s2.0-84908575878,0,0
2-s2.0-84903777735,0,1
2-s2.0-84903785083,0,0
2-s2.0-84903765689,0,0
2-s2.0-85000659706,0,2
2-s2.0-84990860373,0,4
2-s2.0-84976448443,0,0
2-s2.0-84960153458,0,1
2-s2.0-84960089587,0,0
2-s2.0-84948707595,0,1
2-s2.0-84946541063,0,0
2-s2.0-84928532115,0,0
2-s2.0-85060012993,0,0
2-s2.0-85060013624,0,0
2-s2.0-85048358772,0,2
2-s2.0-85045930836,0,2
2-s2.0-85030325223,0,0
2-s2.0-85022324929,0,0
2-s2.0-85019054517,0,0
2-s2.0-85019134736,0,0
2-s2.0-85005965330,0,2
2-s2.0-85006060185,0,18
2-s2.0-84992212799,0,3
2-s2.0-84992213694,0,10
2-s2.0-84992220407,0,3
2-s2.0-84975736405,0,0
2-s2.0-84975754671,0,1
2-s2.0-84963815497,0,2
2-s2.0-84963787539,0,0
2-s2.0-84954312808,0,0
2-s2.0-84954308450,0,0
2-s2.0-84954322449,0,0
2-s2.0-84954328120,0,0
2-s2.0-84954314513,0,0
2-s2.0-84954315218,0,1
2-s2.0-84954317631,0,2
2-s2.0-84954325562,0,1
2-s2.0-84952941482,0,1
2-s2.0-84952926637,0,0
2-s2.0-84946823936,0,3
2-s2.0-84946833733,0,1
2-s2.0-84946835296,0,2
2-s2.0-84946836351,0,1
2-s2.0-84946837266,0,1
2-s2.0-84946849772,0,3
2-s2.0-84961333140,0,3
2-s2.0-84944684813,0,0
2-s2.0-84926046555,0,5
2-s2.0-84954324995,0,5
2-s2.0-84954316157,0,2
2-s2.0-84956562196,0,0
2-s2.0-84961306908,0,0
2-s2.0-84956524536,0,0
2-s2.0-84928263754,0,0
2-s2.0-84904107955,0,0
2-s2.0-84895883727,0,0
2-s2.0-85063082814,0,0
2-s2.0-85063031468,0,0
2-s2.0-85063029511,0,0
2-s2.0-85049872908,0,0
2-s2.0-85049913557,0,1
2-s2.0-85049925418,0,0
2-s2.0-85047161941,0,1
2-s2.0-85047148040,0,1
2-s2.0-85047108688,0,0
2-s2.0-85047134453,0,0
2-s2.0-85061104925,0,0
2-s2.0-85061082612,0,0
2-s2.0-85061093652,0,0
2-s2.0-85061098165,0,0
2-s2.0-85041301869,0,2
2-s2.0-85041332836,0,1
2-s2.0-85041196140,0,1
2-s2.0-85041213842,0,0
2-s2.0-85033683223,0,1
2-s2.0-85033689105,0,0
2-s2.0-85033670828,0,2
2-s2.0-85028337596,0,1
2-s2.0-85021781999,0,0
2-s2.0-85019136801,0,0
2-s2.0-85019107536,0,3
2-s2.0-85019089653,0,3
2-s2.0-85019127482,0,1
2-s2.0-85016966316,0,0
2-s2.0-85016980143,0,2
2-s2.0-85012118588,0,0
2-s2.0-85012235897,0,1
2-s2.0-85012134712,0,1
2-s2.0-85012195607,0,1
2-s2.0-84997795708,0,0
2-s2.0-84997637104,0,3
2-s2.0-84997693839,0,2
2-s2.0-84997770367,0,0
2-s2.0-84997830934,0,2
2-s2.0-84997701224,0,1
2-s2.0-84992065222,0,1
2-s2.0-84992053087,0,1
2-s2.0-84979896202,0,1
2-s2.0-84979867971,0,5
2-s2.0-84979881273,0,0
2-s2.0-84979887639,0,3
2-s2.0-84979871564,0,0
2-s2.0-84971497523,0,2
2-s2.0-84971574695,0,2
2-s2.0-84971542968,0,3
2-s2.0-84971575054,0,1
2-s2.0-84962273012,0,1
2-s2.0-84962220005,0,4
2-s2.0-84949777778,0,1
2-s2.0-84949802014,0,0
2-s2.0-84939163009,0,0
2-s2.0-84939159170,0,1
2-s2.0-84939136720,0,2
2-s2.0-84939194946,0,3
2-s2.0-84924567542,0,3
2-s2.0-84924632851,0,0
2-s2.0-84921506406,0,16
2-s2.0-84921518074,0,1
2-s2.0-84921535099,0,9
2-s2.0-84908671694,0,0
2-s2.0-84908670046,0,6
2-s2.0-84908700127,0,4
2-s2.0-84908700290,0,2
2-s2.0-84907261059,0,5
2-s2.0-84907262669,0,5
2-s2.0-84907272315,0,9
2-s2.0-84907273352,0,6
2-s2.0-84905860931,0,0
2-s2.0-84905865124,0,3
2-s2.0-84900544181,0,3
2-s2.0-84900523610,0,3
2-s2.0-84900542124,0,1
2-s2.0-84900537362,0,1
2-s2.0-85057295458,0,1
2-s2.0-85056133666,0,1
2-s2.0-85054357597,0,0
2-s2.0-85052490315,0,1
2-s2.0-85050545635,0,0
2-s2.0-85032709805,0,0
2-s2.0-85049117495,0,1
2-s2.0-85018291611,0,5
2-s2.0-85011632907,0,2
2-s2.0-85021657046,0,0
2-s2.0-85022161818,0,0
2-s2.0-85021761405,0,7
2-s2.0-85020461124,0,1
2-s2.0-85020412092,0,11
2-s2.0-85020469213,0,3
2-s2.0-85020416408,0,5
2-s2.0-84978250391,0,3
2-s2.0-84978196158,0,5
2-s2.0-84964324476,0,1
2-s2.0-84964342114,0,1
2-s2.0-84942595695,0,17
2-s2.0-84935471543,0,6
2-s2.0-84910631653,0,7
2-s2.0-84910669244,0,6
2-s2.0-84905030899,0,3
2-s2.0-84904961538,0,2
2-s2.0-84904999101,0,39
2-s2.0-85054179523,0,3
2-s2.0-85053875515,0,0
2-s2.0-85055457236,0,3
2-s2.0-85055427989,0,1
2-s2.0-85054418511,0,0
2-s2.0-85051639923,0,0
2-s2.0-85047444770,0,3
2-s2.0-85042411387,0,2
2-s2.0-85045148315,0,17
2-s2.0-85045132269,0,0
2-s2.0-85045141839,0,4
2-s2.0-85038434248,0,18
2-s2.0-85039151509,0,1
2-s2.0-85038851745,0,3
2-s2.0-85030172646,0,18
2-s2.0-85031731834,0,1
2-s2.0-85028615979,0,14
2-s2.0-85025432839,0,0
2-s2.0-85020234575,0,6
2-s2.0-85020091743,0,6
2-s2.0-85018618086,0,9
2-s2.0-85020971903,0,2
2-s2.0-85017426489,0,7
2-s2.0-85018440423,0,0
2-s2.0-85011082343,0,7
2-s2.0-85011923319,0,6
2-s2.0-85011685148,0,27
